"id","date","country","os","experiment_mobile_checkout_theme","transaction_try","transaction_success" 
10383474,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10383465,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383464,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10383458,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383447,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383433,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10383418,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383416,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10383406,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383389,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383386,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10383339,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383337,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383332,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383324,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383264,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383261,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383259,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383247,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10383233,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383232,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383226,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383222,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10383215,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383175,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10383165,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383133,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10383111,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10383091,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383049,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383045,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10383033,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10383002,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382998,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382997,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382951,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382949,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382941,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382939,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382933,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382927,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382902,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382869,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382868,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382867,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382835,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382829,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382828,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382813,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382800,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382781,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382778,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382761,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382721,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382718,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382695,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382687,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382682,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382667,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382648,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382619,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382616,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382594,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382589,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382581,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382566,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382554,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382547,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382543,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382542,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382541,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382522,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382517,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382515,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382501,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382500,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382498,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382482,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382476,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382469,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382468,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382450,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382438,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382429,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382411,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382369,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382365,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382362,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382360,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382359,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382346,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382319,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382311,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382305,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382301,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382299,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382281,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382276,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382234,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382226,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382219,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382209,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382195,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382181,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10382175,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382166,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382164,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382125,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382121,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382119,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10382085,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382082,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382076,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382052,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10382042,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382013,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382010,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10382003,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381965,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381952,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381946,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381920,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381910,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381893,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381885,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381883,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381869,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381830,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381801,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381789,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381772,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381766,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381761,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381737,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381732,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381722,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381721,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381703,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381696,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381695,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381678,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381664,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381646,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381629,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381600,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381597,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381582,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381572,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381494,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381493,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381489,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381471,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381461,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381448,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381437,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381436,2020-05-13,"USA","ios","mobile_checkout_theme_old",0,0
10381424,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381410,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381402,2020-05-13,"USA","android","mobile_checkout_theme_new",0,0
10381388,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381380,2020-05-13,"USA","ios","mobile_checkout_theme_new",0,0
10381371,2020-05-13,"USA","android","mobile_checkout_theme_old",0,0
10381361,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10381351,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10381349,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10381348,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10381343,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10381333,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10381252,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10381241,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10381194,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10381180,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10381168,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10381128,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10381123,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10381119,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10381103,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10381092,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10381090,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10381008,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380973,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380954,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380945,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380940,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380909,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380901,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380889,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380876,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380859,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380844,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380793,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380752,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380744,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380734,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380730,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380724,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380708,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380699,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380696,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380688,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380682,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380661,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380624,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380618,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380615,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380609,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380591,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380579,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380557,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380539,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380530,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380523,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380519,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380465,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380455,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380414,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380380,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380372,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380370,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380318,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380301,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380299,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380296,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380290,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380286,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380274,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380245,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380238,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380235,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380227,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380226,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380216,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380201,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380200,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380198,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380185,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380171,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380168,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380159,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380152,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380117,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380101,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10380100,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380092,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380077,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380042,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380041,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380030,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10380015,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10380004,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10380000,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379992,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379938,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379915,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379909,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379905,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379880,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379878,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379877,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379871,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379870,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379857,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379852,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379850,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379817,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379806,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379800,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379778,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379771,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379765,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379753,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379749,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379685,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379675,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379666,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379642,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379605,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379577,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379570,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379536,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379527,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379526,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379499,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379438,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379405,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379396,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379387,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379380,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379373,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379363,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379358,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379335,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379326,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379274,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379269,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379251,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379216,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379208,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379195,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379174,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379169,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379159,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10379068,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379065,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10379048,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10379022,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379015,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10379014,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378973,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378956,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378945,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378938,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378936,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378849,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378841,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378839,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378817,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378815,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378810,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378798,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378788,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378787,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378783,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378753,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378740,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378723,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378719,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378708,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378688,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378670,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378669,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378634,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378630,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378628,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378561,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378550,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378546,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378533,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378497,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378495,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378480,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378466,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378464,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378435,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378434,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378430,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378407,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378397,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378387,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378375,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378367,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378355,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378354,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378352,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378314,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378312,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378310,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378292,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378291,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378258,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378239,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378192,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378161,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378155,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378151,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378136,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378128,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378126,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378114,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378100,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378091,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378061,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378055,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378054,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378034,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10378027,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10378022,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10378014,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10378006,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377976,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377960,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377951,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10377947,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10377886,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10377825,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377788,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377777,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377716,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10377712,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377662,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377645,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377644,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10377629,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377626,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10377549,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10377505,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10377485,2020-05-12,"USA","android","mobile_checkout_theme_new",0,0
10377482,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377462,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377419,2020-05-12,"USA","ios","mobile_checkout_theme_new",0,0
10377416,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377411,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
10377400,2020-05-12,"USA","ios","mobile_checkout_theme_old",0,0
10377367,2020-05-12,"USA","android","mobile_checkout_theme_old",0,0
